# run	81821033
# key	spec	kept	seed	order	x	killer	symm	diff
s7581	16jxm8di	0	81821033-7581	16	1	0	7	2
s7582	16jxm8da	0	81821033-7582	16	1	0	7	3
s7583	16jxm8de	0	81821033-7583	16	1	0	7	4
s7584	16jxm8du	0	81821033-7584	16	1	0	7	5
s7585	17ja	0	81821033-7585	17	0	0	0	0
s7586	17jadb	0	81821033-7586	17	0	0	0	1
s7587	17jadi	0	81821033-7587	17	0	0	0	2
s7588	17jada	0	81821033-7588	17	0	0	0	3
s7589	17jade	0	81821033-7589	17	0	0	0	4
s7590	17jadu	0	81821033-7590	17	0	0	0	5
s7591	17j	0	81821033-7591	17	0	0	1	0
s7592	17jdb	0	81821033-7592	17	0	0	1	1
s7593	17jdi	0	81821033-7593	17	0	0	1	2
s7594	17jda	0	81821033-7594	17	0	0	1	3
s7595	17jde	0	81821033-7595	17	0	0	1	4
s7596	17jdu	0	81821033-7596	17	0	0	1	5
s7597	17jr4	0	81821033-7597	17	0	0	2	0
s7598	17jr4db	0	81821033-7598	17	0	0	2	1
s7599	17jr4di	0	81821033-7599	17	0	0	2	2
s7600	17jr4da	0	81821033-7600	17	0	0	2	3
s7601	17jr4de	0	81821033-7601	17	0	0	2	4
s7602	17jr4du	0	81821033-7602	17	0	0	2	5
s7603	17jm2	0	81821033-7603	17	0	0	3	0
s7604	17jm2db	0	81821033-7604	17	0	0	3	1
s7605	17jm2di	0	81821033-7605	17	0	0	3	2
s7606	17jm2da	0	81821033-7606	17	0	0	3	3
s7607	17jm2de	0	81821033-7607	17	0	0	3	4
s7608	17jm2du	0	81821033-7608	17	0	0	3	5
s7609	17jmd2	0	81821033-7609	17	0	0	4	0
s7610	17jmd2db	0	81821033-7610	17	0	0	4	1
s7611	17jmd2di	0	81821033-7611	17	0	0	4	2
s7612	17jmd2da	0	81821033-7612	17	0	0	4	3
s7613	17jmd2de	0	81821033-7613	17	0	0	4	4
s7614	17jmd2du	0	81821033-7614	17	0	0	4	5
s7615	17jm4	0	81821033-7615	17	0	0	5	0
s7616	17jm4db	0	81821033-7616	17	0	0	5	1
s7617	17jm4di	0	81821033-7617	17	0	0	5	2
s7618	17jm4da	0	81821033-7618	17	0	0	5	3
s7619	17jm4de	0	81821033-7619	17	0	0	5	4
s7620	17jm4du	0	81821033-7620	17	0	0	5	5
s7621	17jmd4	0	81821033-7621	17	0	0	6	0
s7622	17jmd4db	0	81821033-7622	17	0	0	6	1
s7623	17jmd4di	0	81821033-7623	17	0	0	6	2
s7624	17jmd4da	0	81821033-7624	17	0	0	6	3
s7625	17jmd4de	0	81821033-7625	17	0	0	6	4
s7626	17jmd4du	0	81821033-7626	17	0	0	6	5
s7627	17jm8	0	81821033-7627	17	0	0	7	0
s7628	17jm8db	0	81821033-7628	17	0	0	7	1
s7629	17jm8di	0	81821033-7629	17	0	0	7	2
s7630	17jm8da	0	81821033-7630	17	0	0	7	3
s7631	17jm8de	0	81821033-7631	17	0	0	7	4
s7632	17jm8du	0	81821033-7632	17	0	0	7	5
s7633	17jxa	0	81821033-7633	17	1	0	0	0
s7634	17jxadb	0	81821033-7634	17	1	0	0	1
s7635	17jxadi	0	81821033-7635	17	1	0	0	2
s7636	17jxada	0	81821033-7636	17	1	0	0	3
s7637	17jxade	0	81821033-7637	17	1	0	0	4
s7638	17jxadu	0	81821033-7638	17	1	0	0	5
s7639	17jx	0	81821033-7639	17	1	0	1	0
s7640	17jxdb	0	81821033-7640	17	1	0	1	1
s7641	17jxdi	0	81821033-7641	17	1	0	1	2
s7642	17jxda	0	81821033-7642	17	1	0	1	3
s7643	17jxde	0	81821033-7643	17	1	0	1	4
s7644	17jxdu	0	81821033-7644	17	1	0	1	5
s7645	17jxr4	0	81821033-7645	17	1	0	2	0
s7646	17jxr4db	0	81821033-7646	17	1	0	2	1
s7647	17jxr4di	0	81821033-7647	17	1	0	2	2
s7648	17jxr4da	0	81821033-7648	17	1	0	2	3
s7649	17jxr4de	0	81821033-7649	17	1	0	2	4
s7650	17jxr4du	0	81821033-7650	17	1	0	2	5
s7651	17jxm2	0	81821033-7651	17	1	0	3	0
s7652	17jxm2db	0	81821033-7652	17	1	0	3	1
s7653	17jxm2di	0	81821033-7653	17	1	0	3	2
s7654	17jxm2da	0	81821033-7654	17	1	0	3	3
s7655	17jxm2de	0	81821033-7655	17	1	0	3	4
s7656	17jxm2du	0	81821033-7656	17	1	0	3	5
s7657	17jxmd2	0	81821033-7657	17	1	0	4	0
s7658	17jxmd2db	0	81821033-7658	17	1	0	4	1
s7659	17jxmd2di	0	81821033-7659	17	1	0	4	2
s7660	17jxmd2da	0	81821033-7660	17	1	0	4	3
s7661	17jxmd2de	0	81821033-7661	17	1	0	4	4
s7662	17jxmd2du	0	81821033-7662	17	1	0	4	5
s7663	17jxm4	0	81821033-7663	17	1	0	5	0
s7664	17jxm4db	0	81821033-7664	17	1	0	5	1
s7665	17jxm4di	0	81821033-7665	17	1	0	5	2
s7666	17jxm4da	0	81821033-7666	17	1	0	5	3
s7667	17jxm4de	0	81821033-7667	17	1	0	5	4
s7668	17jxm4du	0	81821033-7668	17	1	0	5	5
s7669	17jxmd4	0	81821033-7669	17	1	0	6	0
s7670	17jxmd4db	0	81821033-7670	17	1	0	6	1
s7671	17jxmd4di	0	81821033-7671	17	1	0	6	2
s7672	17jxmd4da	0	81821033-7672	17	1	0	6	3
s7673	17jxmd4de	0	81821033-7673	17	1	0	6	4
s7674	17jxmd4du	0	81821033-7674	17	1	0	6	5
s7675	17jxm8	0	81821033-7675	17	1	0	7	0
s7676	17jxm8db	0	81821033-7676	17	1	0	7	1
s7677	17jxm8di	0	81821033-7677	17	1	0	7	2
s7678	17jxm8da	0	81821033-7678	17	1	0	7	3
s7679	17jxm8de	0	81821033-7679	17	1	0	7	4
s7680	17jxm8du	0	81821033-7680	17	1	0	7	5
s7681	18ja	0	81821033-7681	18	0	0	0	0
s7682	18jadb	0	81821033-7682	18	0	0	0	1
s7683	18jadi	0	81821033-7683	18	0	0	0	2
s7684	18jada	0	81821033-7684	18	0	0	0	3
s7685	18jade	0	81821033-7685	18	0	0	0	4
s7686	18jadu	0	81821033-7686	18	0	0	0	5
s7687	18j	0	81821033-7687	18	0	0	1	0
s7688	18jdb	0	81821033-7688	18	0	0	1	1
s7689	18jdi	0	81821033-7689	18	0	0	1	2
s7690	18jda	0	81821033-7690	18	0	0	1	3
s7691	18jde	0	81821033-7691	18	0	0	1	4
s7692	18jdu	0	81821033-7692	18	0	0	1	5
s7693	18jr4	0	81821033-7693	18	0	0	2	0
s7694	18jr4db	0	81821033-7694	18	0	0	2	1
s7695	18jr4di	0	81821033-7695	18	0	0	2	2
s7696	18jr4da	0	81821033-7696	18	0	0	2	3
s7697	18jr4de	0	81821033-7697	18	0	0	2	4
s7698	18jr4du	0	81821033-7698	18	0	0	2	5
s7699	18jm2	0	81821033-7699	18	0	0	3	0
s7700	18jm2db	0	81821033-7700	18	0	0	3	1
s7701	18jm2di	0	81821033-7701	18	0	0	3	2
s7702	18jm2da	0	81821033-7702	18	0	0	3	3
s7703	18jm2de	0	81821033-7703	18	0	0	3	4
s7704	18jm2du	0	81821033-7704	18	0	0	3	5
s7705	18jmd2	0	81821033-7705	18	0	0	4	0
s7706	18jmd2db	0	81821033-7706	18	0	0	4	1
s7707	18jmd2di	0	81821033-7707	18	0	0	4	2
s7708	18jmd2da	0	81821033-7708	18	0	0	4	3
s7709	18jmd2de	0	81821033-7709	18	0	0	4	4
s7710	18jmd2du	0	81821033-7710	18	0	0	4	5
s7711	18jm4	0	81821033-7711	18	0	0	5	0
s7712	18jm4db	0	81821033-7712	18	0	0	5	1
s7713	18jm4di	0	81821033-7713	18	0	0	5	2
s7714	18jm4da	0	81821033-7714	18	0	0	5	3
s7715	18jm4de	0	81821033-7715	18	0	0	5	4
s7716	18jm4du	0	81821033-7716	18	0	0	5	5
s7717	18jmd4	0	81821033-7717	18	0	0	6	0
s7718	18jmd4db	0	81821033-7718	18	0	0	6	1
s7719	18jmd4di	0	81821033-7719	18	0	0	6	2
s7720	18jmd4da	0	81821033-7720	18	0	0	6	3
s7721	18jmd4de	0	81821033-7721	18	0	0	6	4
s7722	18jmd4du	0	81821033-7722	18	0	0	6	5
s7723	18jm8	0	81821033-7723	18	0	0	7	0
s7724	18jm8db	0	81821033-7724	18	0	0	7	1
s7725	18jm8di	0	81821033-7725	18	0	0	7	2
s7726	18jm8da	0	81821033-7726	18	0	0	7	3
s7727	18jm8de	0	81821033-7727	18	0	0	7	4
s7728	18jm8du	0	81821033-7728	18	0	0	7	5
s7729	18jxa	0	81821033-7729	18	1	0	0	0
s7730	18jxadb	0	81821033-7730	18	1	0	0	1
s7731	18jxadi	0	81821033-7731	18	1	0	0	2
s7732	18jxada	0	81821033-7732	18	1	0	0	3
s7733	18jxade	0	81821033-7733	18	1	0	0	4
s7734	18jxadu	0	81821033-7734	18	1	0	0	5
s7735	18jx	0	81821033-7735	18	1	0	1	0
s7736	18jxdb	0	81821033-7736	18	1	0	1	1
s7737	18jxdi	0	81821033-7737	18	1	0	1	2
s7738	18jxda	0	81821033-7738	18	1	0	1	3
s7739	18jxde	0	81821033-7739	18	1	0	1	4
s7740	18jxdu	0	81821033-7740	18	1	0	1	5
s7741	18jxr4	0	81821033-7741	18	1	0	2	0
s7742	18jxr4db	0	81821033-7742	18	1	0	2	1
s7743	18jxr4di	0	81821033-7743	18	1	0	2	2
s7744	18jxr4da	0	81821033-7744	18	1	0	2	3
s7745	18jxr4de	0	81821033-7745	18	1	0	2	4
s7746	18jxr4du	0	81821033-7746	18	1	0	2	5
s7747	18jxm2	0	81821033-7747	18	1	0	3	0
s7748	18jxm2db	0	81821033-7748	18	1	0	3	1
s7749	18jxm2di	0	81821033-7749	18	1	0	3	2
s7750	18jxm2da	0	81821033-7750	18	1	0	3	3
s7751	18jxm2de	0	81821033-7751	18	1	0	3	4
s7752	18jxm2du	0	81821033-7752	18	1	0	3	5
s7753	18jxmd2	0	81821033-7753	18	1	0	4	0
s7754	18jxmd2db	0	81821033-7754	18	1	0	4	1
s7755	18jxmd2di	0	81821033-7755	18	1	0	4	2
s7756	18jxmd2da	0	81821033-7756	18	1	0	4	3
s7757	18jxmd2de	0	81821033-7757	18	1	0	4	4
s7758	18jxmd2du	0	81821033-7758	18	1	0	4	5
s7759	18jxm4	0	81821033-7759	18	1	0	5	0
s7760	18jxm4db	0	81821033-7760	18	1	0	5	1
s7761	18jxm4di	0	81821033-7761	18	1	0	5	2
s7762	18jxm4da	0	81821033-7762	18	1	0	5	3
s7763	18jxm4de	0	81821033-7763	18	1	0	5	4
s7764	18jxm4du	0	81821033-7764	18	1	0	5	5
s7765	18jxmd4	0	81821033-7765	18	1	0	6	0
s7766	18jxmd4db	0	81821033-7766	18	1	0	6	1
s7767	18jxmd4di	0	81821033-7767	18	1	0	6	2
s7768	18jxmd4da	0	81821033-7768	18	1	0	6	3
s7769	18jxmd4de	0	81821033-7769	18	1	0	6	4
s7770	18jxmd4du	0	81821033-7770	18	1	0	6	5
s7771	18jxm8	0	81821033-7771	18	1	0	7	0
s7772	18jxm8db	0	81821033-7772	18	1	0	7	1
s7773	18jxm8di	0	81821033-7773	18	1	0	7	2
s7774	18jxm8da	0	81821033-7774	18	1	0	7	3
s7775	18jxm8de	0	81821033-7775	18	1	0	7	4
s7776	18jxm8du	0	81821033-7776	18	1	0	7	5
s7777	19ja	0	81821033-7777	19	0	0	0	0
s7778	19jadb	0	81821033-7778	19	0	0	0	1
s7779	19jadi	0	81821033-7779	19	0	0	0	2
s7780	19jada	0	81821033-7780	19	0	0	0	3
s7781	19jade	0	81821033-7781	19	0	0	0	4
s7782	19jadu	0	81821033-7782	19	0	0	0	5
s7783	19j	0	81821033-7783	19	0	0	1	0
s7784	19jdb	0	81821033-7784	19	0	0	1	1
s7785	19jdi	0	81821033-7785	19	0	0	1	2
s7786	19jda	0	81821033-7786	19	0	0	1	3
s7787	19jde	0	81821033-7787	19	0	0	1	4
s7788	19jdu	0	81821033-7788	19	0	0	1	5
s7789	19jr4	0	81821033-7789	19	0	0	2	0
s7790	19jr4db	0	81821033-7790	19	0	0	2	1
s7791	19jr4di	0	81821033-7791	19	0	0	2	2
s7792	19jr4da	0	81821033-7792	19	0	0	2	3
s7793	19jr4de	0	81821033-7793	19	0	0	2	4
s7794	19jr4du	0	81821033-7794	19	0	0	2	5
s7795	19jm2	0	81821033-7795	19	0	0	3	0
s7796	19jm2db	0	81821033-7796	19	0	0	3	1
s7797	19jm2di	0	81821033-7797	19	0	0	3	2
s7798	19jm2da	0	81821033-7798	19	0	0	3	3
s7799	19jm2de	0	81821033-7799	19	0	0	3	4
s7800	19jm2du	0	81821033-7800	19	0	0	3	5
s7801	19jmd2	0	81821033-7801	19	0	0	4	0
s7802	19jmd2db	0	81821033-7802	19	0	0	4	1
s7803	19jmd2di	0	81821033-7803	19	0	0	4	2
s7804	19jmd2da	0	81821033-7804	19	0	0	4	3
s7805	19jmd2de	0	81821033-7805	19	0	0	4	4
s7806	19jmd2du	0	81821033-7806	19	0	0	4	5
s7807	19jm4	0	81821033-7807	19	0	0	5	0
s7808	19jm4db	0	81821033-7808	19	0	0	5	1
s7809	19jm4di	0	81821033-7809	19	0	0	5	2
s7810	19jm4da	0	81821033-7810	19	0	0	5	3
s7811	19jm4de	0	81821033-7811	19	0	0	5	4
s7812	19jm4du	0	81821033-7812	19	0	0	5	5
s7813	19jmd4	0	81821033-7813	19	0	0	6	0
s7814	19jmd4db	0	81821033-7814	19	0	0	6	1
s7815	19jmd4di	0	81821033-7815	19	0	0	6	2
s7816	19jmd4da	0	81821033-7816	19	0	0	6	3
s7817	19jmd4de	0	81821033-7817	19	0	0	6	4
s7818	19jmd4du	0	81821033-7818	19	0	0	6	5
s7819	19jm8	0	81821033-7819	19	0	0	7	0
s7820	19jm8db	0	81821033-7820	19	0	0	7	1
s7821	19jm8di	0	81821033-7821	19	0	0	7	2
s7822	19jm8da	0	81821033-7822	19	0	0	7	3
s7823	19jm8de	0	81821033-7823	19	0	0	7	4
s7824	19jm8du	0	81821033-7824	19	0	0	7	5
s7825	19jxa	0	81821033-7825	19	1	0	0	0
s7826	19jxadb	0	81821033-7826	19	1	0	0	1
s7827	19jxadi	0	81821033-7827	19	1	0	0	2
s7828	19jxada	0	81821033-7828	19	1	0	0	3
s7829	19jxade	0	81821033-7829	19	1	0	0	4
s7830	19jxadu	0	81821033-7830	19	1	0	0	5
s7831	19jx	0	81821033-7831	19	1	0	1	0
s7832	19jxdb	0	81821033-7832	19	1	0	1	1
s7833	19jxdi	0	81821033-7833	19	1	0	1	2
s7834	19jxda	0	81821033-7834	19	1	0	1	3
s7835	19jxde	0	81821033-7835	19	1	0	1	4
s7836	19jxdu	0	81821033-7836	19	1	0	1	5
s7837	19jxr4	0	81821033-7837	19	1	0	2	0
s7838	19jxr4db	0	81821033-7838	19	1	0	2	1
s7839	19jxr4di	0	81821033-7839	19	1	0	2	2
s7840	19jxr4da	0	81821033-7840	19	1	0	2	3
s7841	19jxr4de	0	81821033-7841	19	1	0	2	4
s7842	19jxr4du	0	81821033-7842	19	1	0	2	5
s7843	19jxm2	0	81821033-7843	19	1	0	3	0
s7844	19jxm2db	0	81821033-7844	19	1	0	3	1
s7845	19jxm2di	0	81821033-7845	19	1	0	3	2
s7846	19jxm2da	0	81821033-7846	19	1	0	3	3
s7847	19jxm2de	0	81821033-7847	19	1	0	3	4
s7848	19jxm2du	0	81821033-7848	19	1	0	3	5
s7849	19jxmd2	0	81821033-7849	19	1	0	4	0
s7850	19jxmd2db	0	81821033-7850	19	1	0	4	1
s7851	19jxmd2di	0	81821033-7851	19	1	0	4	2
s7852	19jxmd2da	0	81821033-7852	19	1	0	4	3
s7853	19jxmd2de	0	81821033-7853	19	1	0	4	4
s7854	19jxmd2du	0	81821033-7854	19	1	0	4	5
s7855	19jxm4	0	81821033-7855	19	1	0	5	0
s7856	19jxm4db	0	81821033-7856	19	1	0	5	1
s7857	19jxm4di	0	81821033-7857	19	1	0	5	2
s7858	19jxm4da	0	81821033-7858	19	1	0	5	3
s7859	19jxm4de	0	81821033-7859	19	1	0	5	4
s7860	19jxm4du	0	81821033-7860	19	1	0	5	5
s7861	19jxmd4	0	81821033-7861	19	1	0	6	0
s7862	19jxmd4db	0	81821033-7862	19	1	0	6	1
s7863	19jxmd4di	0	81821033-7863	19	1	0	6	2
s7864	19jxmd4da	0	81821033-7864	19	1	0	6	3
s7865	19jxmd4de	0	81821033-7865	19	1	0	6	4
s7866	19jxmd4du	0	81821033-7866	19	1	0	6	5
s7867	19jxm8	0	81821033-7867	19	1	0	7	0
s7868	19jxm8db	0	81821033-7868	19	1	0	7	1
s7869	19jxm8di	0	81821033-7869	19	1	0	7	2
s7870	19jxm8da	0	81821033-7870	19	1	0	7	3
s7871	19jxm8de	0	81821033-7871	19	1	0	7	4
s7872	19jxm8du	0	81821033-7872	19	1	0	7	5
s7873	20ja	0	81821033-7873	20	0	0	0	0
s7874	20jadb	0	81821033-7874	20	0	0	0	1
s7875	20jadi	0	81821033-7875	20	0	0	0	2
s7876	20jada	0	81821033-7876	20	0	0	0	3
s7877	20jade	0	81821033-7877	20	0	0	0	4
s7878	20jadu	0	81821033-7878	20	0	0	0	5
s7879	20j	0	81821033-7879	20	0	0	1	0
s7880	20jdb	0	81821033-7880	20	0	0	1	1
s7881	20jdi	0	81821033-7881	20	0	0	1	2
s7882	20jda	0	81821033-7882	20	0	0	1	3
s7883	20jde	0	81821033-7883	20	0	0	1	4
s7884	20jdu	0	81821033-7884	20	0	0	1	5
s7885	20jr4	0	81821033-7885	20	0	0	2	0
s7886	20jr4db	0	81821033-7886	20	0	0	2	1
s7887	20jr4di	0	81821033-7887	20	0	0	2	2
s7888	20jr4da	0	81821033-7888	20	0	0	2	3
s7889	20jr4de	0	81821033-7889	20	0	0	2	4
s7890	20jr4du	0	81821033-7890	20	0	0	2	5
s7891	20jm2	0	81821033-7891	20	0	0	3	0
s7892	20jm2db	0	81821033-7892	20	0	0	3	1
s7893	20jm2di	0	81821033-7893	20	0	0	3	2
s7894	20jm2da	0	81821033-7894	20	0	0	3	3
s7895	20jm2de	0	81821033-7895	20	0	0	3	4
s7896	20jm2du	0	81821033-7896	20	0	0	3	5
s7897	20jmd2	0	81821033-7897	20	0	0	4	0
s7898	20jmd2db	0	81821033-7898	20	0	0	4	1
s7899	20jmd2di	0	81821033-7899	20	0	0	4	2
s7900	20jmd2da	0	81821033-7900	20	0	0	4	3
s7901	20jmd2de	0	81821033-7901	20	0	0	4	4
s7902	20jmd2du	0	81821033-7902	20	0	0	4	5
s7903	20jm4	0	81821033-7903	20	0	0	5	0
s7904	20jm4db	0	81821033-7904	20	0	0	5	1
s7905	20jm4di	0	81821033-7905	20	0	0	5	2
s7906	20jm4da	0	81821033-7906	20	0	0	5	3
s7907	20jm4de	0	81821033-7907	20	0	0	5	4
s7908	20jm4du	0	81821033-7908	20	0	0	5	5
s7909	20jmd4	0	81821033-7909	20	0	0	6	0
s7910	20jmd4db	0	81821033-7910	20	0	0	6	1
s7911	20jmd4di	0	81821033-7911	20	0	0	6	2
s7912	20jmd4da	0	81821033-7912	20	0	0	6	3
s7913	20jmd4de	0	81821033-7913	20	0	0	6	4
s7914	20jmd4du	0	81821033-7914	20	0	0	6	5
s7915	20jm8	0	81821033-7915	20	0	0	7	0
s7916	20jm8db	0	81821033-7916	20	0	0	7	1
s7917	20jm8di	0	81821033-7917	20	0	0	7	2
s7918	20jm8da	0	81821033-7918	20	0	0	7	3
s7919	20jm8de	0	81821033-7919	20	0	0	7	4
s7920	20jm8du	0	81821033-7920	20	0	0	7	5
s7921	20jxa	0	81821033-7921	20	1	0	0	0
s7922	20jxadb	0	81821033-7922	20	1	0	0	1
s7923	20jxadi	0	81821033-7923	20	1	0	0	2
s7924	20jxada	0	81821033-7924	20	1	0	0	3
s7925	20jxade	0	81821033-7925	20	1	0	0	4
s7926	20jxadu	0	81821033-7926	20	1	0	0	5
s7927	20jx	0	81821033-7927	20	1	0	1	0
s7928	20jxdb	0	81821033-7928	20	1	0	1	1
s7929	20jxdi	0	81821033-7929	20	1	0	1	2
s7930	20jxda	0	81821033-7930	20	1	0	1	3
s7931	20jxde	0	81821033-7931	20	1	0	1	4
s7932	20jxdu	0	81821033-7932	20	1	0	1	5
s7933	20jxr4	0	81821033-7933	20	1	0	2	0
s7934	20jxr4db	0	81821033-7934	20	1	0	2	1
s7935	20jxr4di	0	81821033-7935	20	1	0	2	2
s7936	20jxr4da	0	81821033-7936	20	1	0	2	3
s7937	20jxr4de	0	81821033-7937	20	1	0	2	4
s7938	20jxr4du	0	81821033-7938	20	1	0	2	5
s7939	20jxm2	0	81821033-7939	20	1	0	3	0
s7940	20jxm2db	0	81821033-7940	20	1	0	3	1
s7941	20jxm2di	0	81821033-7941	20	1	0	3	2
s7942	20jxm2da	0	81821033-7942	20	1	0	3	3
s7943	20jxm2de	0	81821033-7943	20	1	0	3	4
s7944	20jxm2du	0	81821033-7944	20	1	0	3	5
s7945	20jxmd2	0	81821033-7945	20	1	0	4	0
s7946	20jxmd2db	0	81821033-7946	20	1	0	4	1
s7947	20jxmd2di	0	81821033-7947	20	1	0	4	2
s7948	20jxmd2da	0	81821033-7948	20	1	0	4	3
s7949	20jxmd2de	0	81821033-7949	20	1	0	4	4
s7950	20jxmd2du	0	81821033-7950	20	1	0	4	5
s7951	20jxm4	0	81821033-7951	20	1	0	5	0
s7952	20jxm4db	0	81821033-7952	20	1	0	5	1
s7953	20jxm4di	0	81821033-7953	20	1	0	5	2
s7954	20jxm4da	0	81821033-7954	20	1	0	5	3
s7955	20jxm4de	0	81821033-7955	20	1	0	5	4
s7956	20jxm4du	0	81821033-7956	20	1	0	5	5
s7957	20jxmd4	0	81821033-7957	20	1	0	6	0
s7958	20jxmd4db	0	81821033-7958	20	1	0	6	1
s7959	20jxmd4di	0	81821033-7959	20	1	0	6	2
s7960	20jxmd4da	0	81821033-7960	20	1	0	6	3
s7961	20jxmd4de	0	81821033-7961	20	1	0	6	4
s7962	20jxmd4du	0	81821033-7962	20	1	0	6	5
s7963	20jxm8	0	81821033-7963	20	1	0	7	0
s7964	20jxm8db	0	81821033-7964	20	1	0	7	1
s7965	20jxm8di	0	81821033-7965	20	1	0	7	2
s7966	20jxm8da	0	81821033-7966	20	1	0	7	3
s7967	20jxm8de	0	81821033-7967	20	1	0	7	4
s7968	20jxm8du	0	81821033-7968	20	1	0	7	5
s7969	21ja	0	81821033-7969	21	0	0	0	0
s7970	21jadb	0	81821033-7970	21	0	0	0	1
s7971	21jadi	0	81821033-7971	21	0	0	0	2
s7972	21jada	0	81821033-7972	21	0	0	0	3
s7973	21jade	0	81821033-7973	21	0	0	0	4
s7974	21jadu	0	81821033-7974	21	0	0	0	5
s7975	21j	0	81821033-7975	21	0	0	1	0
s7976	21jdb	0	81821033-7976	21	0	0	1	1
s7977	21jdi	0	81821033-7977	21	0	0	1	2
s7978	21jda	0	81821033-7978	21	0	0	1	3
s7979	21jde	0	81821033-7979	21	0	0	1	4
s7980	21jdu	0	81821033-7980	21	0	0	1	5
s7981	21jr4	0	81821033-7981	21	0	0	2	0
s7982	21jr4db	0	81821033-7982	21	0	0	2	1
s7983	21jr4di	0	81821033-7983	21	0	0	2	2
s7984	21jr4da	0	81821033-7984	21	0	0	2	3
s7985	21jr4de	0	81821033-7985	21	0	0	2	4
s7986	21jr4du	0	81821033-7986	21	0	0	2	5
s7987	21jm2	0	81821033-7987	21	0	0	3	0
s7988	21jm2db	0	81821033-7988	21	0	0	3	1
s7989	21jm2di	0	81821033-7989	21	0	0	3	2
s7990	21jm2da	0	81821033-7990	21	0	0	3	3
s7991	21jm2de	0	81821033-7991	21	0	0	3	4
s7992	21jm2du	0	81821033-7992	21	0	0	3	5
s7993	21jmd2	0	81821033-7993	21	0	0	4	0
s7994	21jmd2db	0	81821033-7994	21	0	0	4	1
s7995	21jmd2di	0	81821033-7995	21	0	0	4	2
s7996	21jmd2da	0	81821033-7996	21	0	0	4	3
s7997	21jmd2de	0	81821033-7997	21	0	0	4	4
s7998	21jmd2du	0	81821033-7998	21	0	0	4	5
s7999	21jm4	0	81821033-7999	21	0	0	5	0
s8000	21jm4db	0	81821033-8000	21	0	0	5	1
s8001	21jm4di	0	81821033-8001	21	0	0	5	2
s8002	21jm4da	0	81821033-8002	21	0	0	5	3
s8003	21jm4de	0	81821033-8003	21	0	0	5	4
s8004	21jm4du	0	81821033-8004	21	0	0	5	5
s8005	21jmd4	0	81821033-8005	21	0	0	6	0
s8006	21jmd4db	0	81821033-8006	21	0	0	6	1
s8007	21jmd4di	0	81821033-8007	21	0	0	6	2
s8008	21jmd4da	0	81821033-8008	21	0	0	6	3
s8009	21jmd4de	0	81821033-8009	21	0	0	6	4
s8010	21jmd4du	0	81821033-8010	21	0	0	6	5
s8011	21jm8	0	81821033-8011	21	0	0	7	0
s8012	21jm8db	0	81821033-8012	21	0	0	7	1
s8013	21jm8di	0	81821033-8013	21	0	0	7	2
s8014	21jm8da	0	81821033-8014	21	0	0	7	3
s8015	21jm8de	0	81821033-8015	21	0	0	7	4
s8016	21jm8du	0	81821033-8016	21	0	0	7	5
s8017	21jxa	0	81821033-8017	21	1	0	0	0
s8018	21jxadb	0	81821033-8018	21	1	0	0	1
s8019	21jxadi	0	81821033-8019	21	1	0	0	2
s8020	21jxada	0	81821033-8020	21	1	0	0	3
s8021	21jxade	0	81821033-8021	21	1	0	0	4
s8022	21jxadu	0	81821033-8022	21	1	0	0	5
s8023	21jx	0	81821033-8023	21	1	0	1	0
s8024	21jxdb	0	81821033-8024	21	1	0	1	1
s8025	21jxdi	0	81821033-8025	21	1	0	1	2
s8026	21jxda	0	81821033-8026	21	1	0	1	3
s8027	21jxde	0	81821033-8027	21	1	0	1	4
s8028	21jxdu	0	81821033-8028	21	1	0	1	5
s8029	21jxr4	0	81821033-8029	21	1	0	2	0
s8030	21jxr4db	0	81821033-8030	21	1	0	2	1
s8031	21jxr4di	0	81821033-8031	21	1	0	2	2
s8032	21jxr4da	0	81821033-8032	21	1	0	2	3
s8033	21jxr4de	0	81821033-8033	21	1	0	2	4
s8034	21jxr4du	0	81821033-8034	21	1	0	2	5
s8035	21jxm2	0	81821033-8035	21	1	0	3	0
s8036	21jxm2db	0	81821033-8036	21	1	0	3	1
s8037	21jxm2di	0	81821033-8037	21	1	0	3	2
s8038	21jxm2da	0	81821033-8038	21	1	0	3	3
s8039	21jxm2de	0	81821033-8039	21	1	0	3	4
s8040	21jxm2du	0	81821033-8040	21	1	0	3	5
s8041	21jxmd2	0	81821033-8041	21	1	0	4	0
s8042	21jxmd2db	0	81821033-8042	21	1	0	4	1
s8043	21jxmd2di	0	81821033-8043	21	1	0	4	2
s8044	21jxmd2da	0	81821033-8044	21	1	0	4	3
s8045	21jxmd2de	0	81821033-8045	21	1	0	4	4
s8046	21jxmd2du	0	81821033-8046	21	1	0	4	5
s8047	21jxm4	0	81821033-8047	21	1	0	5	0
s8048	21jxm4db	0	81821033-8048	21	1	0	5	1
s8049	21jxm4di	0	81821033-8049	21	1	0	5	2
s8050	21jxm4da	0	81821033-8050	21	1	0	5	3
s8051	21jxm4de	0	81821033-8051	21	1	0	5	4
s8052	21jxm4du	0	81821033-8052	21	1	0	5	5
s8053	21jxmd4	0	81821033-8053	21	1	0	6	0
s8054	21jxmd4db	0	81821033-8054	21	1	0	6	1
s8055	21jxmd4di	0	81821033-8055	21	1	0	6	2
s8056	21jxmd4da	0	81821033-8056	21	1	0	6	3
s8057	21jxmd4de	0	81821033-8057	21	1	0	6	4
